id,title,budget,revenue,runtime,popularity,vote_average,vote_count,release_date,genres
7485,Shooter,61000000,95700000,124,11.7673,7.129,5520,2007-03-22,"Drama, Action, Thriller"
302401,Snowden,40000000,37357216,135,5.9956,7.113,4703,2016-09-15,"Drama, History, Crime, Thriller"
277834,Moana,150000000,690860472,107,8.5879,7.566,13852,2016-10-13,"Adventure, Comedy, Family, Animation"
7512,Idiocracy,30000000,495303,85,10.9652,6.38,3645,2006-09-01,"Comedy, Science Fiction, Adventure"
7518,Over the Hedge,80000000,343397247,83,8.536,6.601,4898,2006-05-17,"Adventure, Animation, Comedy, Family"
97630,Zero Dark Thirty,40000000,132800000,157,6.5427,6.991,4931,2012-12-19,"Thriller, Drama"
507244,Afterburn,60000000,1319121,106,6.4517,6.249,315,2025-08-20,"Action, Science Fiction, Comedy"
318846,The Big Short,28000000,133346506,131,11.3242,7.368,9922,2015-12-11,"Comedy, Drama"
572802,Aquaman and the Lost Kingdom,205000000,440181226,124,26.2961,6.5,3563,2023-12-20,"Action, Adventure, Fantasy"
933260,The Substance,17500000,77316812,141,24.0437,7.133,6206,2024-09-07,"Horror, Science Fiction, Thriller"
89492,This Is 40,35000000,88200000,134,6.869,5.895,2363,2012-12-20,Comedy
695721,The Hunger Games: The Ballad of Songbirds & Snakes,100000000,337371917,157,12.3939,6.974,3569,2023-11-15,"Science Fiction, Action"
1523145,Your Heart Will Be Broken,3716000,7578000,134,157.574,7.184,117,2026-03-26,Romance
24021,The Twilight Saga: Eclipse,68000000,698491347,124,10.8433,6.2,9304,2010-06-23,"Adventure, Fantasy, Drama, Romance"
114150,Pitch Perfect,17000000,115647737,112,8.2318,7.264,6924,2012-09-28,"Comedy, Music, Romance"
1195506,Novocaine,18000000,34536061,110,8.9671,6.786,1662,2025-03-03,"Action, Comedy, Thriller"
359940,"Three Billboards Outside Ebbing, Missouri",15000000,162729321,115,8.1008,8.054,11005,2017-12-01,"Crime, Drama"
286217,The Martian,108000000,631058917,141,22.2476,7.705,21468,2015-09-30,"Science Fiction, Drama, Adventure"
1318413,Pressure,30000000,18338606,101,20.6558,7.516,158,2026-05-25,"Thriller, History, War"
1138194,Heretic,10000000,51913394,111,11.2344,6.971,2728,2024-10-31,"Thriller, Horror"
556574,Hamilton,12500000,20659643,160,6.3928,7.807,127,2025-09-05,"History, Drama"
400928,Gifted,7000000,40300000,101,6.9205,7.995,5992,2017-04-07,"Drama, Comedy"
343611,Jack Reacher: Never Go Back,60000000,162100000,118,8.1795,6.027,5393,2016-10-19,"Action, Thriller, Drama, Crime"
1367642,Reminders of Him,30000000,89039780,114,12.5478,7.765,359,2026-03-11,"Romance, Drama"
138843,The Conjuring,13000000,321293998,112,24.6038,7.541,12854,2013-07-18,"Horror, Thriller"
302699,Central Intelligence,50000000,216972543,107,7.9052,6.417,6404,2016-06-15,"Action, Comedy"
343668,Kingsman: The Golden Circle,104000000,410902662,141,9.7438,6.945,11214,2017-09-20,"Action, Adventure, Comedy, Crime, Science Fiction"
278154,Ice Age: Collision Course,105000000,408579038,95,18.1069,6.12,4917,2016-06-23,"Adventure, Animation, Family, Comedy, Science Fiction"
1072790,Anyone but You,25000000,214891370,103,13.7347,6.8,3138,2023-12-21,"Romance, Comedy"
556694,Three Thousand Years of Longing,60000000,20300000,108,6.0141,6.9,1686,2022-08-24,"Drama, Fantasy, Romance"
1081003,Supergirl,175000000,120067228,108,392.937,6.1,512,2026-06-24,"Action, Adventure, Science Fiction"
458423,Mamma Mia! Here We Go Again,75000000,395607854,114,9.5572,7.075,3593,2018-07-18,"Comedy, Romance"
753342,Napoleon,165000000,222435664,158,10.5979,6.302,3161,2023-11-22,"History, War, Romance, Action, Drama"
1171145,Crime 101,90000000,72900246,141,33.905,7.01,1191,2026-02-11,"Crime, Thriller"
442062,Goosebumps 2: Haunted Halloween,35000000,93320380,90,6.4387,6.1,1642,2018-10-11,"Comedy, Fantasy, Horror, Family"
974576,Conclave,20000000,115657988,120,9.9154,7.191,3476,2024-10-25,"Drama, Thriller"
524047,Greenland,34000000,52300000,120,13.5574,7.13,5410,2020-07-29,"Thriller, Action, Science Fiction"
581392,Peninsula,17000000,42698327,116,7.1529,6.714,2612,2020-07-15,"Horror, Action, Thriller, Adventure"
139038,A Haunted House,2500000,60141683,86,5.5753,5.956,2079,2013-01-11,"Comedy, Horror"
57158,The Hobbit: The Desolation of Smaug,250000000,958400000,161,15.8139,7.582,14338,2013-12-11,"Fantasy, Adventure, Action"
8009,Highlander,19000000,12900000,116,7.2028,6.87,2950,1986-03-07,"Adventure, Action, Fantasy"
1097549,Babygirl,20000000,60934894,115,15.6266,5.715,1246,2024-12-25,"Romance, Thriller"
57165,Wrath of the Titans,150000000,301970083,99,9.4717,5.766,4535,2012-03-28,"Fantasy, Adventure, Action"
24428,The Avengers,220000000,1518815515,143,47.6264,8.058,38833,2012-04-25,"Science Fiction, Action, Adventure"
57201,The Lone Ranger,215000000,260502115,149,6.7887,6.127,6206,2013-07-03,"Action, Adventure, Western"
8055,The Reader,32000000,108902486,124,7.1559,7.468,3421,2008-12-10,"Drama, Romance"
57212,War Horse,66000000,177584879,146,7.1307,7.308,3719,2011-12-25,"War, History, Drama"
884605,No Hard Feelings,45000000,83000000,103,8.1834,6.7,3921,2023-06-15,"Comedy, Romance"
49026,The Dark Knight Rises,250000000,1081041287,165,22.4328,7.796,24564,2012-07-17,"Action, Crime, Drama, Thriller"
8077,Alien³,50000000,159773545,114,10.6925,6.388,6444,1992-05-22,"Science Fiction, Action, Horror"
8078,Alien Resurrection,70000000,162000000,109,11.5166,6.173,5633,1997-11-12,"Science Fiction, Horror, Action"
49040,The Bourne Legacy,130000000,276600000,135,6.3249,6.251,6186,2012-08-08,"Action, Thriller"
49047,Gravity,105000000,723192705,91,13.6314,7.171,16451,2013-10-03,"Science Fiction, Thriller, Drama"
581528,"The Gangster, the Cop, the Devil",6500000,25775371,110,11.2972,7.883,1526,2019-05-15,"Action, Crime, Thriller"
49049,Dredd,50000000,41037742,96,6.452,6.861,5594,2012-09-07,"Action, Science Fiction"
491418,Instant Family,48000000,121000000,118,7.4292,7.496,3259,2018-11-13,"Comedy, Drama"
49051,The Hobbit: An Unexpected Journey,250000000,1021103568,169,17.6779,7.379,19792,2012-12-12,"Adventure, Fantasy, Action"
8095,Cleopatra,36115000,57779280,251,6.2674,7.045,860,1963-06-12,"Drama, History, Romance"
450465,Glass,20000000,246999039,129,8.4477,6.666,9150,2019-01-16,"Thriller, Drama, Science Fiction"
16290,Jackass 3D,20000000,117224271,94,6.272,6.618,1485,2010-10-15,"Comedy, Documentary, Action"
1228710,The Mandalorian and Grogu,165000000,344818222,132,245.8769,7.02,775,2026-05-20,"Action, Adventure, Science Fiction"
1023922,MaXXXine,10000000,22057160,103,6.9538,6.285,1551,2024-07-04,"Horror, Thriller"
335797,Sing,75000000,634151679,108,11.245,7.125,8487,2016-11-23,"Animation, Comedy, Family, Music"
425909,Ghostbusters: Afterlife,75000000,204445747,124,10.4636,7.318,5218,2021-11-18,"Fantasy, Comedy, Adventure"
16320,Serenity,39000000,38869464,119,5.9845,7.365,3913,2005-09-25,"Science Fiction, Action, Adventure, Thriller"
1220564,The Secret Agent,5000000,18988224,161,10.565,7.209,767,2025-07-23,"Thriller, Drama, Crime"
270303,It Follows,2300000,23374076,101,29.825,6.584,7008,2015-02-04,"Horror, Mystery"
458723,Us,20000000,256071218,116,9.0367,6.945,8155,2019-03-14,"Horror, Mystery"
16363,The Best Little Whorehouse in Texas,27500000,69702172,114,8.774,6.225,180,1982-07-23,Comedy
147441,Exodus: Gods and Kings,140000000,268031828,150,10.9665,5.882,4880,2014-12-03,"Adventure, Drama, Action"
917496,Beetlejuice Beetlejuice,99000000,452000435,105,14.0603,6.929,3191,2024-09-04,"Comedy, Fantasy, Horror"
73723,The Lorax,70000000,349305397,86,10.6569,6.537,3920,2012-03-01,"Animation, Family"
